probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
2112,0.325,1000260560,-1.25836,2.39661,2.39661,1.67888,-0.889849,2.25786,2.25786,1.57798,-1.59287,1.27519,1.27519,0.893,-1.71972,1.35448,1.35448,0.948824
2112,0.375,1000260560,-1.26548,2.37001,2.37001,1.659,-0.940695,2.32471,2.32471,1.62482,-1.64031,1.31803,1.31803,0.923221,-1.73991,1.36652,1.36652,0.957178
2112,0.425,1000260560,-1.25454,2.39496,2.39496,1.67718,-0.924292,2.31706,2.31706,1.62339,-1.70983,1.3212,1.3212,0.925425,-1.69907,1.39003,1.39003,0.973647
2112,0.475,1000260560,-1.20988,2.46165,2.46165,1.72425,-0.993873,2.38354,2.38354,1.66967,-1.77053,1.33779,1.33779,0.937207,-1.75624,1.38789,1.38789,0.972214
2112,0.525,1000260560,-1.25791,2.40324,2.40324,1.68346,-1.00034,2.4555,2.4555,1.72038,-1.83734,1.34854,1.34854,0.946644,-1.76557,1.43685,1.43685,1.00651
2112,0.575,1000260560,-1.26805,2.38551,2.38551,1.67111,-1.06387,2.42725,2.42725,1.70058,-1.88072,1.36449,1.36449,0.955521,-1.81849,1.41564,1.41564,0.991731
2112,0.625,1000260560,-1.34759,2.493,2.493,1.74635,-1.12243,2.46174,2.46174,1.72475,-1.91741,1.38546,1.38546,0.970605,-1.86744,1.43566,1.43566,1.00578
2112,0.675,1000260560,-1.27672,2.38383,2.38383,1.66998,-1.08338,2.51239,2.51239,1.76024,-1.98106,1.40039,1.40039,0.981027,-1.91834,1.4253,1.4253,0.996627
2112,0.725,1000260560,-1.26119,2.41496,2.41496,1.69036,-1.11565,2.53027,2.53027,1.76834,-2.02101,1.40579,1.40579,0.984831,-1.93968,1.44778,1.44778,1.01495
2112,0.775,1000260560,-1.25008,2.44557,2.44557,1.71466,-1.19758,2.517,2.517,1.75999,-2.07239,1.43908,1.43908,1.00801,-1.97496,1.43456,1.43456,1.0054
2112,0.825,1000260560,-1.26426,2.42291,2.42291,1.69741,-1.10517,2.55603,2.55603,1.78762,-2.0641,1.42863,1.42863,1.00076,-1.98488,1.46753,1.46753,1.02806
2112,0.875,1000260560,-1.17084,2.40283,2.40283,1.68335,-1.07143,2.62446,2.62446,1.83845,-2.096,1.44593,1.44593,1.01286,-2.00609,1.49286,1.49286,1.04572
2112,0.925,1000260560,-1.23169,2.46863,2.46863,1.72819,-1.2204,2.59125,2.59125,1.81517,-2.13177,1.44754,1.44754,1.01399,-2.05635,1.46913,1.46913,1.02791
2112,0.975,1000260560,-1.20671,2.43735,2.43735,1.70586,-1.27134,2.61191,2.61191,1.82967,-2.16486,1.45995,1.45995,1.02257,-2.07805,1.46113,1.46113,1.0245
