probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
-211,0.425,1000260560,8.26633,4.11641,3.63222,3.33246,10.7967,13.065,7.00053,7.56297,8.58654,4.6042,3.98605,3.74892,8.92016,4.60984,4.06893,3.7621
-211,0.475,1000260560,8.46523,4.02993,3.61722,3.26089,11.4498,13.2341,7.1802,7.60385,8.7391,5.92764,4.78994,4.87633,9.25867,4.71034,4.20157,3.86117
-211,0.525,1000260560,8.59499,4.49928,3.93248,3.66005,12.3838,13.2596,7.15229,7.20835,9.12718,6.24692,5.08438,5.1869,9.87225,4.83755,4.40863,3.97427
-211,0.575,1000260560,8.89631,4.671,4.10243,3.81302,13.965,13.5055,7.38688,7.1166,9.34407,12.4088,6.03132,6.58656,10.609,5.06092,4.70209,4.18032
-211,0.625,1000260560,8.88333,4.76302,4.15585,3.89072,14.6459,13.5174,7.35432,6.85534,9.77143,12.6477,6.42255,7.0367,11.1889,5.30167,4.97792,4.40901
-211,0.675,1000260560,9.48865,5.13192,4.51793,4.22687,14.8414,13.7611,7.62655,7.25173,10.1024,12.9505,7.01778,7.89818,12.0678,4.94484,4.8493,4.04209
-211,0.725,1000260560,9.68844,5.24895,4.63498,4.34037,14.9904,13.9126,7.77709,7.47912,10.3715,13.1777,7.66633,8.89966,12.8864,4.68299,4.72113,3.74568
-211,0.775,1000260560,9.78619,4.96132,4.47449,4.08246,15.5163,13.9762,7.76747,7.33237,10.6409,13.309,8.2489,9.8184,13.5457,4.5971,4.70039,3.63025
-211,0.825,1000260560,10.1219,5.41175,4.83705,4.49444,15.6545,14.1064,7.87982,7.50659,11.1051,13.5505,8.27945,9.73219,14.3004,4.55598,4.71732,3.55759
-211,0.875,1000260560,10.2806,5.33619,4.81907,4.4326,16.408,14.3612,7.96514,7.4847,11.3428,13.6662,8.66606,10.3951,14.4841,4.60587,4.78251,3.59948
-211,0.925,1000260560,11.0398,5.07626,4.7889,4.19328,16.7129,14.8743,8.41493,8.27899,11.7267,13.837,9.09171,11.1416,14.7936,4.62674,4.82817,3.62026
-211,0.975,1000260560,10.6014,5.96377,5.30604,5.02047,17.3767,15.0608,8.25092,7.86736,11.8441,13.2408,10.3341,14.0435,15.146,4.51058,4.73018,3.49159
-211,1.025,1000260560,10.8582,6.09381,5.45165,5.16137,17.4384,15.3448,8.5262,8.38546,12.8639,14.4264,9.65218,12.0319,15.3692,5.03936,5.32396,4.07721
-211,1.075,1000260560,10.9481,6.57104,5.80054,5.62509,17.9019,16.0003,8.84592,8.99098,12.3817,13.3148,10.8406,15.3281,15.4952,5.02224,5.32088,4.05941
-211,1.125,1000260560,11.5771,6.40396,5.83869,5.50039,18.2514,16.0623,8.51175,8.26295,13.3209,14.2217,10.9264,15.3558,15.9344,5.0665,5.4311,4.12051
-211,1.175,1000260560,11.9715,6.68134,6.14606,5.80886,19.4815,16.2111,9.44271,10.2632,12.2679,12.9526,10.9841,15.8652,15.8392,5.21298,5.58134,4.29792
-211,1.225,1000260560,12.2746,6.32984,5.95381,5.46197,19.9142,14.6295,8.79638,8.78299,13.6982,13.9601,11.6468,17.3858,16.2508,5.18655,5.62172,4.2936
-211,1.275,1000260560,12.3153,6.97469,6.4516,6.1672,19.8702,9.05886,8.73611,8.64565,13.3969,12.4376,12.3631,19.9683,16.3736,5.11886,5.56515,4.21084
-211,1.325,1000260560,12.4618,7.13893,6.62294,6.37599,19.8266,9.36413,8.88851,8.98656,13.0554,10.9553,14.5473,28.2997,16.7719,5.24809,5.81542,4.43117
