probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2112,1.325,1000260560,0.0847837,0.132852,0.0830043,0.116696,0.117832,0.174636,0.116472,0.135232,0.102882,0.155841,0.101649,0.126364,0.112246,0.167173,0.110441,0.131108
2112,1.375,1000260560,0.0795873,0.125967,0.0771832,0.113823,0.115758,0.171874,0.114238,0.133691,0.0994907,0.151132,0.0983841,0.124413,0.107532,0.161335,0.105175,0.127797
2112,1.425,1000260560,0.0793513,0.125774,0.0771109,0.113926,0.115364,0.171528,0.1139,0.133563,0.0999764,0.152232,0.098875,0.124907,0.10342,0.155529,0.101223,0.125309
2112,1.475,1000260560,0.0782031,0.124224,0.0755068,0.113039,0.116903,0.17348,0.115576,0.134678,0.0993293,0.150979,0.0980656,0.124202,0.100999,0.152376,0.0986323,0.123757
2112,1.525,1000260560,0.076857,0.123287,0.0753656,0.113979,0.114239,0.170119,0.112842,0.132928,0.0978456,0.149437,0.0970163,0.123964,0.0990552,0.150241,0.0962345,0.122427
2112,1.575,1000260560,0.0758046,0.121489,0.0731947,0.112388,0.115118,0.171208,0.113654,0.133403,0.0954749,0.146699,0.0945766,0.122775,0.0960001,0.14621,0.0929374,0.120519
2112,1.625,1000260560,0.0699723,0.114271,0.0672056,0.110429,0.115452,0.171631,0.114207,0.13383,0.0956528,0.146904,0.0947176,0.122824,0.094785,0.144622,0.0916262,0.119784
2112,1.675,1000260560,0.0670029,0.110244,0.0635999,0.108914,0.111686,0.166706,0.110366,0.131343,0.0946592,0.14552,0.0934336,0.121984,0.0947422,0.144584,0.0916139,0.119797
2112,1.725,1000260560,0.0698124,0.114039,0.0670192,0.110343,0.117317,0.174022,0.11603,0.134989,0.0952593,0.146316,0.0941284,0.122397,0.0918685,0.141249,0.0881341,0.117967
2112,1.775,1000260560,0.0693917,0.113966,0.0676313,0.111344,0.119606,0.177036,0.118509,0.13671,0.0944803,0.145448,0.0935703,0.122256,0.0893702,0.137455,0.0858546,0.116656
2112,1.825,1000260560,0.0687782,0.112829,0.0660368,0.110144,0.115631,0.171859,0.114365,0.133923,0.0945378,0.145607,0.0938098,0.122494,0.0896261,0.137881,0.0860605,0.116783
2112,1.875,1000260560,0.0650165,0.10812,0.0621154,0.109059,0.120483,0.178102,0.119304,0.137183,0.096512,0.148129,0.096246,0.12396,0.0887124,0.136773,0.0849817,0.116232
2112,1.925,1000260560,0.0608606,0.102868,0.0575169,0.107834,0.122369,0.18046,0.121887,0.139125,0.0965598,0.148212,0.0963944,0.12409,0.0877107,0.135538,0.0838162,0.115642
2112,1.975,1000260560,0.0591026,0.100242,0.0545135,0.106295,0.120335,0.178144,0.119614,0.137643,0.0977733,0.149669,0.0976409,0.124729,0.0825093,0.128578,0.0782138,0.112826
2112,2.025,1000260560,0.0604104,0.102339,0.0571277,0.107829,0.116912,0.173563,0.115727,0.134854,0.0964463,0.148108,0.0963555,0.124118,0.0827683,0.128949,0.0783659,0.112866
2212,0.075,1000060120,0.29403,0.47596,0.266918,0.443192,0.56293,0.839373,0.552305,0.616916,1.08454,1.64358,1.03903,1.09018,1.0429,1.5751,1.00052,1.04799
2212,0.125,1000060120,0.240532,0.403808,0.201976,0.419259,0.472558,0.715377,0.462382,0.551674,0.617009,0.915073,0.607538,0.661964,0.910466,1.35981,0.881806,0.921761
2212,0.175,1000060120,0.226192,0.386186,0.184424,0.415589,0.472586,0.715801,0.463063,0.55251,0.461494,0.701959,0.45381,0.547495,0.779825,1.15602,0.761135,0.800735
2212,0.225,1000060120,0.213473,0.368852,0.169456,0.412299,0.472122,0.715065,0.46241,0.551965,0.404391,0.625318,0.397409,0.513157,0.726114,1.07446,0.711902,0.754215
2212,0.275,1000060120,0.211151,0.366332,0.166498,0.412095,0.470707,0.713081,0.460865,0.550862,0.368932,0.580837,0.362637,0.496006,0.650487,0.964835,0.638875,0.689002
2212,0.325,1000060120,0.219229,0.37771,0.179648,0.416878,0.471917,0.714665,0.461996,0.551567,0.34432,0.549576,0.338809,0.485508,0.615411,0.914994,0.605537,0.661031
2212,0.375,1000060120,0.210662,0.364607,0.167306,0.413441,0.461994,0.700908,0.451348,0.544144,0.317775,0.514086,0.312098,0.473687,0.567258,0.848137,0.560402,0.625464
2212,0.425,1000060120,0.21185,0.368128,0.169569,0.414462,0.451497,0.686594,0.442497,0.538894,0.299277,0.491597,0.292709,0.466975,0.51975,0.781442,0.512208,0.588172
2212,0.475,1000060120,0.210753,0.365096,0.168188,0.414262,0.447591,0.682245,0.43793,0.536169,0.280054,0.466949,0.272602,0.460284,0.492267,0.745179,0.487333,0.571741
2212,0.525,1000060120,0.220399,0.379441,0.182313,0.418208,0.42457,0.65141,0.414315,0.521442,0.257801,0.437131,0.248743,0.452611,0.445051,0.682313,0.441703,0.542289
2212,0.575,1000060120,0.218105,0.376918,0.179969,0.418311,0.412663,0.63608,0.403201,0.515449,0.24584,0.422671,0.236641,0.450765,0.416919,0.644877,0.413166,0.524805
2212,0.625,1000060120,0.224488,0.384569,0.187381,0.419187,0.390261,0.6063,0.37964,0.501835,0.225379,0.396892,0.216281,0.448511,0.375921,0.589552,0.369153,0.498879
2212,0.675,1000060120,0.222111,0.382018,0.185432,0.419639,0.376953,0.588496,0.36535,0.493825,0.224422,0.396413,0.216509,0.449911,0.357155,0.565789,0.350871,0.490464
2212,0.725,1000060120,0.240653,0.408534,0.209894,0.428135,0.356102,0.560444,0.34204,0.481028,0.212831,0.379663,0.201985,0.445573,0.337795,0.541565,0.332963,0.483482
2212,0.775,1000060120,0.230832,0.394244,0.199274,0.425027,0.348503,0.550858,0.334599,0.477828,0.203165,0.366945,0.19034,0.443762,0.326546,0.526438,0.320216,0.477151
2212,0.825,1000060120,0.244692,0.413998,0.21655,0.430956,0.34545,0.547253,0.332116,0.477143,0.200255,0.364011,0.187133,0.44426,0.314941,0.512488,0.313573,0.477486
2212,0.875,1000060120,0.245752,0.414731,0.21622,0.429668,0.330546,0.526842,0.314227,0.467603,0.198338,0.361975,0.187101,0.446144,0.305671,0.500078,0.298378,0.468709
2212,0.925,1000060120,0.239393,0.407185,0.209945,0.429111,0.346251,0.548704,0.333816,0.478501,0.193852,0.355351,0.181597,0.444956,0.290864,0.476719,0.285078,0.46415
2212,0.975,1000060120,0.241816,0.409385,0.209601,0.426795,0.336098,0.535055,0.322296,0.472631,0.196212,0.359185,0.185645,0.44674,0.272228,0.4551,0.25895,0.452264
2212,1.025,1000060120,0.251792,0.422134,0.223051,0.431159,0.3222,0.516514,0.306355,0.464899,0.195624,0.359014,0.186867,0.448659,0.288539,0.477573,0.280697,0.462302
2212,1.075,1000060120,0.249805,0.420198,0.222263,0.432094,0.348899,0.551118,0.33449,0.477435,0.195004,0.358365,0.186822,0.449271,0.275959,0.461636,0.268554,0.459151
2212,1.125,1000060120,0.250492,0.421424,0.223967,0.433228,0.3372,0.536554,0.323418,0.473156,0.194433,0.357069,0.18481,0.447737,0.303121,0.49797,0.298406,0.470691
2212,1.175,1000060120,0.256181,0.428967,0.230425,0.435119,0.330945,0.528372,0.316814,0.470182,0.190561,0.35265,0.179246,0.44724,0.285073,0.474497,0.281081,0.465308
2212,1.225,1000060120,0.260117,0.433677,0.232981,0.434687,0.333842,0.534271,0.324439,0.476627,0.194347,0.356061,0.182181,0.445046,0.287154,0.477809,0.283823,0.466876
2212,1.275,1000060120,0.257934,0.431222,0.231956,0.435325,0.33334,0.532705,0.321964,0.474214,0.20013,0.36677,0.195631,0.453315,0.314839,0.513112,0.315237,0.479415
2212,1.325,1000060120,0.249105,0.419121,0.220926,0.431359,0.32578,0.521334,0.310572,0.466967,0.193579,0.355995,0.184303,0.448091,0.312442,0.508855,0.30963,0.475054
2212,1.375,1000060120,0.255225,0.427513,0.229027,0.434432,0.344233,0.546546,0.332648,0.478586,0.20354,0.37228,0.201387,0.455936,0.297122,0.490805,0.294983,0.471176
2212,1.425,1000060120,0.273512,0.453218,0.251885,0.443718,0.33526,0.533587,0.320597,0.471331,0.201565,0.369661,0.199419,0.45595,0.297195,0.493684,0.299934,0.477035
2212,1.475,1000060120,0.265972,0.442301,0.242069,0.439257,0.338121,0.538336,0.325624,0.474975,0.192438,0.357347,0.187782,0.454123,0.298506,0.493258,0.296353,0.472018
2212,1.525,1000060120,0.261933,0.436222,0.234752,0.435195,0.359256,0.566902,0.349754,0.487754,0.199522,0.366635,0.197126,0.455528,0.292324,0.484987,0.290559,0.47014
2212,1.575,1000060120,0.263891,0.440068,0.240722,0.439612,0.354146,0.559507,0.343267,0.483748,0.208011,0.377652,0.207731,0.45707,0.28256,0.473507,0.282814,0.469515
2212,1.625,1000060120,0.260284,0.435196,0.235735,0.437557,0.36209,0.570637,0.352795,0.489315,0.205257,0.373922,0.203918,0.456102,0.309412,0.507216,0.311414,0.479407
2212,1.675,1000060120,0.277691,0.458393,0.255729,0.444459,0.354735,0.559547,0.3424,0.482364,0.20427,0.373842,0.20595,0.45948,0.299656,0.494126,0.296121,0.470868
2212,1.725,1000060120,0.267469,0.443562,0.242189,0.438132,0.371144,0.582113,0.361712,0.493459,0.210374,0.382067,0.21379,0.461125,0.331532,0.53856,0.337259,0.492987
2212,1.775,1000060120,0.264411,0.44029,0.240224,0.438657,0.370611,0.58305,0.364411,0.496938,0.216366,0.389667,0.216552,0.45857,0.290618,0.482772,0.288638,0.4694
2212,1.825,1000060120,0.25722,0.430375,0.231502,0.435417,0.373763,0.586684,0.366685,0.49748,0.222257,0.398243,0.226741,0.463127,0.306171,0.505515,0.313513,0.484343
2212,1.875,1000060120,0.269128,0.446018,0.244913,0.439581,0.375885,0.590288,0.371191,0.501148,0.219109,0.393319,0.220329,0.459626,0.313254,0.510327,0.311597,0.476603
2212,1.925,1000060120,0.27152,0.449486,0.246545,0.439834,0.354653,0.559551,0.342541,0.482579,0.235938,0.416102,0.245391,0.468813,0.280739,0.468779,0.274983,0.462469
2212,1.975,1000060120,0.273735,0.452871,0.250567,0.442167,0.37086,0.581915,0.361763,0.493707,0.229122,0.406718,0.236248,0.465634,0.301547,0.497583,0.300514,0.474254
2212,2.025,1000060120,0.274917,0.454912,0.25314,0.443904,0.364808,0.573442,0.354136,0.489023,0.236907,0.416863,0.245246,0.467667,0.317393,0.518533,0.319157,0.482782
2212,0.075,1000080160,0.242257,0.378215,0.229593,0.325807,0.549081,0.797623,0.541934,0.56098,1.14059,1.73855,1.08638,1.14018,1.6083,2.61303,1.47357,1.60901
2212,0.125,1000080160,0.214532,0.34181,0.198137,0.311037,0.474122,0.690346,0.469346,0.495095,0.77913,1.14379,0.760581,0.780785,1.11547,1.69507,1.06454,1.11514
2212,0.175,1000080160,0.188888,0.308153,0.167434,0.298537,0.456145,0.665619,0.451119,0.479403,0.584103,0.84871,0.575941,0.593456,0.920095,1.36752,0.891189,0.921119
2212,0.225,1000080160,0.191813,0.310957,0.171078,0.300143,0.446782,0.652382,0.441874,0.471499,0.497846,0.72474,0.492824,0.516255,0.799184,1.17515,0.779246,0.800522
2212,0.275,1000080160,0.186557,0.305519,0.165445,0.298414,0.438551,0.640267,0.434661,0.465455,0.439338,0.642911,0.436218,0.46757,0.733819,1.07311,0.718786,0.73698
2212,0.325,1000080160,0.177637,0.293409,0.154903,0.29466,0.425237,0.622963,0.420211,0.453624,0.406213,0.597782,0.403431,0.441138,0.676532,0.975667,0.664284,0.677635
2212,0.375,1000080160,0.180614,0.298213,0.158635,0.296514,0.436978,0.63847,0.432672,0.463828,0.380633,0.563804,0.378793,0.422703,0.632255,0.918985,0.622935,0.639382
2212,0.425,1000080160,0.192103,0.313233,0.173117,0.3019,0.411493,0.603564,0.407543,0.4435,0.348763,0.519616,0.348337,0.400423,0.558655,0.811779,0.551615,0.570321
2212,0.475,1000080160,0.190894,0.310243,0.17144,0.301243,0.397263,0.584632,0.392813,0.431949,0.317621,0.48015,0.31587,0.378998,0.522058,0.758701,0.515702,0.536606
2212,0.525,1000080160,0.189687,0.308993,0.170032,0.300583,0.376351,0.556337,0.371892,0.416054,0.29582,0.451627,0.294162,0.365715,0.454762,0.659496,0.450814,0.478008
2212,0.575,1000080160,0.187031,0.30646,0.166985,0.299563,0.35291,0.52495,0.348097,0.398756,0.270538,0.41896,0.267955,0.350758,0.421645,0.616954,0.419429,0.453372
2212,0.625,1000080160,0.193363,0.314713,0.175273,0.302876,0.330597,0.494683,0.325311,0.382798,0.260032,0.40562,0.257468,0.345474,0.369979,0.547425,0.367248,0.413018
2212,0.675,1000080160,0.19337,0.314707,0.175213,0.302816,0.312742,0.471043,0.306354,0.370202,0.248951,0.390866,0.244918,0.338519,0.365395,0.541866,0.362467,0.409708
2212,0.725,1000080160,0.198506,0.321243,0.181145,0.304925,0.301556,0.456409,0.295739,0.363917,0.234993,0.372462,0.231181,0.332182,0.339055,0.506461,0.335563,0.390507
2212,0.775,1000080160,0.196715,0.319772,0.179864,0.305276,0.293468,0.445947,0.286433,0.358026,0.226628,0.36171,0.222524,0.328417,0.305989,0.462938,0.302202,0.368882
2212,0.825,1000080160,0.200879,0.323864,0.184072,0.306281,0.28373,0.432628,0.277112,0.352571,0.221993,0.356708,0.218499,0.327614,0.298382,0.45357,0.29382,0.36381
2212,0.875,1000080160,0.20137,0.324645,0.185412,0.307622,0.283982,0.433111,0.277657,0.353058,0.219987,0.35393,0.214754,0.325228,0.301485,0.457796,0.297364,0.366165
2212,0.925,1000080160,0.207084,0.333566,0.19203,0.310275,0.274198,0.420977,0.266492,0.346683,0.217914,0.352043,0.214266,0.32623,0.292934,0.446272,0.287634,0.359822
2212,0.975,1000080160,0.202262,0.326854,0.185901,0.307348,0.269499,0.414762,0.261115,0.343518,0.207517,0.337823,0.202685,0.321002,0.267011,0.413011,0.261456,0.345507
2212,1.025,1000080160,0.207279,0.3336,0.191735,0.309821,0.27704,0.425041,0.270063,0.349063,0.202745,0.332431,0.198689,0.320498,0.26228,0.40655,0.255805,0.342081
2212,1.075,1000080160,0.214906,0.343263,0.201202,0.31392,0.2678,0.41268,0.259566,0.342826,0.202817,0.332684,0.199215,0.320997,0.255758,0.397677,0.24988,0.339153
2212,1.125,1000080160,0.201347,0.326096,0.185981,0.308101,0.27137,0.417435,0.264283,0.345805,0.212137,0.345306,0.209678,0.325515,0.272827,0.42036,0.267181,0.348394
2212,1.175,1000080160,0.209164,0.336126,0.194155,0.310955,0.276866,0.424605,0.269481,0.348495,0.210071,0.343166,0.20865,0.325966,0.268862,0.415231,0.263719,0.346765
2212,1.225,1000080160,0.209709,0.337034,0.195295,0.311744,0.265612,0.410062,0.257693,0.342085,0.207714,0.339016,0.205345,0.323698,0.263338,0.408684,0.258469,0.34445
2212,1.275,1000080160,0.20293,0.327768,0.187842,0.308619,0.263258,0.405862,0.25524,0.340236,0.200231,0.329908,0.197484,0.321214,0.25881,0.40224,0.254812,0.34267
2212,1.325,1000080160,0.226801,0.359534,0.215146,0.320725,0.272757,0.419083,0.265295,0.346127,0.208021,0.340448,0.206246,0.324906,0.261087,0.404013,0.254857,0.341217
2212,1.375,1000080160,0.209345,0.336562,0.194861,0.311559,0.273877,0.421196,0.26723,0.347785,0.200973,0.330895,0.198496,0.321697,0.275113,0.423396,0.269736,0.349903
2212,1.425,1000080160,0.223142,0.355172,0.211994,0.319885,0.280449,0.429319,0.273279,0.35068,0.211327,0.345032,0.21053,0.327091,0.26581,0.412457,0.26289,0.347785
2212,1.475,1000080160,0.212565,0.340459,0.198734,0.313086,0.272202,0.418548,0.26509,0.34624,0.206126,0.336624,0.202511,0.321897,0.276459,0.425916,0.275002,0.354653
2212,1.525,1000080160,0.222804,0.354116,0.210315,0.31829,0.287527,0.438711,0.281561,0.355849,0.207673,0.340501,0.207054,0.326065,0.270423,0.418464,0.26718,0.34992
2212,1.575,1000080160,0.220428,0.350259,0.208114,0.317085,0.267907,0.413069,0.26018,0.343462,0.211049,0.345826,0.212817,0.329869,0.262903,0.408252,0.258281,0.344517
2212,1.625,1000080160,0.21267,0.341086,0.200189,0.314512,0.285593,0.436139,0.279449,0.354563,0.210082,0.343919,0.210341,0.32784,0.271355,0.42024,0.269216,0.351711
2212,1.675,1000080160,0.208489,0.335657,0.194342,0.311651,0.294065,0.447845,0.289316,0.361049,0.217339,0.352967,0.21775,0.330456,0.273368,0.421783,0.269207,0.3504
2212,1.725,1000080160,0.215838,0.344798,0.203342,0.315448,0.291834,0.443988,0.285451,0.357774,0.220328,0.35675,0.221532,0.332261,0.289654,0.444217,0.289363,0.363714
2212,1.775,1000080160,0.201203,0.324342,0.184845,0.307024,0.295171,0.448196,0.289766,0.360577,0.224994,0.362578,0.225134,0.333072,0.28812,0.441339,0.285351,0.360061
2212,1.825,1000080160,0.216847,0.345682,0.203545,0.314925,0.294545,0.448513,0.28976,0.361314,0.236032,0.378511,0.24156,0.343477,0.286757,0.439931,0.284776,0.360201
2212,1.875,1000080160,0.202869,0.32772,0.187852,0.308674,0.297305,0.451957,0.292508,0.362853,0.22825,0.367495,0.231234,0.337321,0.27112,0.419099,0.267293,0.349618
2212,1.925,1000080160,0.21318,0.341051,0.198991,0.312901,0.298909,0.453954,0.293721,0.363387,0.225228,0.363156,0.228018,0.335665,0.287962,0.442605,0.287831,0.363166
2212,1.975,1000080160,0.220418,0.350089,0.207709,0.316666,0.275584,0.423093,0.268387,0.348046,0.23595,0.378063,0.240919,0.342751,0.287509,0.441846,0.287376,0.362824
2212,2.025,1000080160,0.2144,0.343148,0.201997,0.315109,0.290006,0.441476,0.284171,0.357179,0.225342,0.363172,0.227952,0.335479,0.295518,0.450662,0.292727,0.364187
2212,0.075,1000180400,0.236325,0.336079,0.235726,0.237665,0.427928,0.611986,0.424547,0.427601,1.34672,2.10646,1.26338,1.34795,1.85748,3.14213,1.65936,1.85586
2212,0.125,1000180400,0.182825,0.26113,0.18292,0.188136,0.353642,0.50415,0.351455,0.353215,0.805234,1.18299,0.785655,0.805646,1.02586,1.54252,0.985594,1.02552
2212,0.175,1000180400,0.16357,0.235328,0.163034,0.170834,0.327533,0.466048,0.326317,0.327784,0.560957,0.807255,0.555484,0.562387,0.771516,1.13034,0.753778,0.771436
2212,0.225,1000180400,0.152316,0.219834,0.152043,0.161706,0.31063,0.441586,0.309848,0.311192,0.457426,0.65497,0.45366,0.457393,0.618034,0.893935,0.60911,0.618316
2212,0.275,1000180400,0.14483,0.210174,0.144037,0.155324,0.29868,0.424753,0.297604,0.298899,0.394112,0.562549,0.391612,0.393999,0.559694,0.805403,0.554217,0.561073
2212,0.325,1000180400,0.142309,0.206791,0.141495,0.153336,0.295615,0.419788,0.295373,0.296657,0.34795,0.495606,0.346289,0.347976,0.492965,0.706554,0.489264,0.493944
2212,0.375,1000180400,0.14313,0.207942,0.142269,0.153943,0.276026,0.392388,0.27515,0.276468,0.311378,0.442604,0.310667,0.312015,0.440115,0.629257,0.437218,0.440539
2212,0.425,1000180400,0.140823,0.204545,0.140277,0.152376,0.269304,0.382797,0.268507,0.269869,0.279301,0.396751,0.278821,0.280119,0.375974,0.535404,0.374922,0.377005
2212,0.475,1000180400,0.141146,0.205099,0.140469,0.152533,0.251095,0.356783,0.25065,0.252242,0.253699,0.360601,0.253061,0.254612,0.338631,0.482202,0.337037,0.338615
2212,0.525,1000180400,0.138196,0.201375,0.137242,0.15007,0.241686,0.343629,0.241091,0.242892,0.231368,0.329002,0.230938,0.233036,0.305599,0.434625,0.304511,0.30583
2212,0.575,1000180400,0.135279,0.197486,0.13428,0.14783,0.22679,0.322605,0.226331,0.228596,0.20789,0.2962,0.20747,0.210679,0.27223,0.386975,0.271387,0.272726
2212,0.625,1000180400,0.134226,0.19609,0.133203,0.147024,0.209513,0.298446,0.209108,0.212217,0.194549,0.277552,0.194329,0.198487,0.244527,0.347609,0.243955,0.245683
2212,0.675,1000180400,0.133496,0.19511,0.13247,0.146477,0.193703,0.276414,0.193439,0.19767,0.181794,0.259584,0.182066,0.187377,0.2242,0.318525,0.224341,0.226677
2212,0.725,1000180400,0.129737,0.190182,0.128564,0.143607,0.185217,0.264716,0.184954,0.189975,0.17246,0.247429,0.171953,0.178486,0.21168,0.301456,0.211278,0.214257
2212,0.775,1000180400,0.128801,0.188935,0.127617,0.14292,0.180591,0.258202,0.180522,0.186007,0.164672,0.236837,0.164132,0.171769,0.198683,0.283272,0.198453,0.202279
2212,0.825,1000180400,0.130901,0.191635,0.12985,0.144539,0.173416,0.248368,0.173356,0.179696,0.157166,0.226476,0.156819,0.165631,0.19281,0.27529,0.192402,0.196722
2212,0.875,1000180400,0.128708,0.18874,0.127593,0.142894,0.164717,0.236898,0.164177,0.171806,0.147774,0.214106,0.14703,0.157692,0.179335,0.256681,0.17901,0.184668
2212,0.925,1000180400,0.126465,0.185817,0.125247,0.141211,0.156229,0.225204,0.155881,0.164855,0.144755,0.210076,0.14396,0.155264,0.176865,0.251165,0.176409,0.182136
2212,0.975,1000180400,0.126686,0.18611,0.125473,0.141372,0.156586,0.225688,0.156237,0.165149,0.140457,0.204387,0.139542,0.151831,0.17059,0.244881,0.170068,0.17685
2212,1.025,1000180400,0.123534,0.182002,0.122176,0.139042,0.151693,0.219252,0.151122,0.160972,0.136015,0.198499,0.134994,0.148369,0.161221,0.23207,0.16076,0.168915
2212,1.075,1000180400,0.119397,0.176559,0.117896,0.13608,0.154973,0.223522,0.154681,0.163891,0.133755,0.195459,0.13273,0.146671,0.156469,0.225525,0.15612,0.165049
2212,1.125,1000180400,0.122878,0.180841,0.1218,0.138752,0.150166,0.217227,0.149548,0.159702,0.126924,0.186425,0.125716,0.141546,0.155989,0.224874,0.155642,0.164655
2212,1.175,1000180400,0.116159,0.17241,0.114427,0.133748,0.144367,0.209559,0.143562,0.154952,0.126119,0.185359,0.124891,0.140956,0.146113,0.21188,0.145345,0.156353
2212,1.225,1000180400,0.119671,0.176916,0.118183,0.136276,0.148645,0.215274,0.14791,0.158394,0.125524,0.184599,0.124278,0.14053,0.149692,0.216679,0.148967,0.159239
2212,1.275,1000180400,0.113308,0.168715,0.111409,0.131759,0.147244,0.213426,0.146544,0.157331,0.121765,0.179618,0.120403,0.1378,0.145369,0.210889,0.144587,0.155755
2212,1.325,1000180400,0.119103,0.176176,0.117587,0.13587,0.146689,0.212654,0.145931,0.156819,0.119575,0.17679,0.118082,0.136206,0.138275,0.201477,0.137322,0.150128
2212,1.375,1000180400,0.111655,0.16647,0.109757,0.130676,0.147398,0.213601,0.146649,0.157389,0.11953,0.176731,0.118034,0.136174,0.134538,0.196435,0.133592,0.147306
2212,1.425,1000180400,0.10989,0.164265,0.107804,0.129436,0.147891,0.214262,0.147148,0.157786,0.118483,0.175366,0.116938,0.135427,0.136965,0.199751,0.13597,0.149103
2212,1.475,1000180400,0.112187,0.167105,0.110373,0.131067,0.144789,0.21012,0.143994,0.155291,0.118194,0.17499,0.116633,0.135221,0.134747,0.196744,0.133771,0.147444
2212,1.525,1000180400,0.105546,0.158652,0.103231,0.126608,0.144302,0.209474,0.143496,0.154901,0.117264,0.173787,0.115649,0.134558,0.135838,0.198259,0.134815,0.148232
2212,1.575,1000180400,0.103905,0.156526,0.101475,0.125538,0.142965,0.207723,0.142101,0.153812,0.118907,0.175918,0.117382,0.135728,0.128947,0.189129,0.127763,0.143023
2212,1.625,1000180400,0.0996564,0.150877,0.0969666,0.122816,0.144683,0.209979,0.143886,0.155206,0.112539,0.167208,0.111087,0.13149,0.127984,0.187837,0.126792,0.142319
2212,1.675,1000180400,0.100907,0.152303,0.0985612,0.123747,0.147043,0.213126,0.14629,0.157104,0.117298,0.17383,0.115684,0.134582,0.125594,0.184681,0.124336,0.140562
2212,1.725,1000180400,0.102632,0.154871,0.100183,0.124783,0.146356,0.212208,0.145593,0.156551,0.119332,0.176483,0.117849,0.136058,0.128394,0.188382,0.127213,0.142625
2212,1.775,1000180400,0.0968846,0.147397,0.0939295,0.121109,0.147252,0.213406,0.146502,0.157272,0.119209,0.176311,0.117698,0.135943,0.128994,0.189119,0.127883,0.143103
2212,1.825,1000180400,0.0946446,0.144485,0.091559,0.119799,0.149654,0.21663,0.148929,0.15921,0.114763,0.170589,0.112995,0.132808,0.123197,0.181222,0.122171,0.139007
2212,1.875,1000180400,0.0972997,0.147981,0.0943431,0.121353,0.146168,0.211957,0.145402,0.1564,0.117108,0.173584,0.115482,0.134445,0.124611,0.183396,0.12331,0.139836
2212,1.925,1000180400,0.0933954,0.142845,0.0901491,0.118996,0.152478,0.220104,0.152261,0.16192,0.115946,0.17214,0.114231,0.13363,0.124911,0.183787,0.123624,0.140058
2212,1.975,1000180400,0.0886776,0.136722,0.084896,0.116168,0.149854,0.216899,0.149131,0.159372,0.121052,0.178654,0.11969,0.137302,0.120262,0.177682,0.118805,0.1367
2212,2.025,1000180400,0.0897648,0.13811,0.086179,0.116857,0.147433,0.213649,0.146685,0.157417,0.121735,0.179578,0.120371,0.137777,0.124301,0.182993,0.122984,0.139607
2212,0.075,1000260560,0.24112,0.342819,0.240526,0.242331,0.389309,0.555568,0.386899,0.389202,1.3935,2.19484,1.30099,1.39376,1.71387,2.83237,1.55313,1.71304
2212,0.125,1000260560,0.180064,0.257689,0.179722,0.185295,0.33219,0.472984,0.330708,0.33225,0.795957,1.16891,0.776332,0.795662,0.930206,1.38227,0.90194,0.932157
2212,0.175,1000260560,0.154417,0.222725,0.154089,0.163376,0.301332,0.428263,0.300631,0.301931,0.552213,0.795087,0.545847,0.55243,0.679187,0.9872,0.667082,0.679242
2212,0.225,1000260560,0.141198,0.205184,0.1405,0.152556,0.275484,0.391617,0.274613,0.275934,0.429512,0.614159,0.426289,0.429375,0.568263,0.819393,0.560889,0.568057
2212,0.275,1000260560,0.134033,0.195831,0.133009,0.146878,0.265499,0.377339,0.264794,0.266189,0.368305,0.524926,0.366488,0.36845,0.489637,0.701729,0.485904,0.490486
2212,0.325,1000260560,0.131039,0.191818,0.12999,0.144641,0.25252,0.358944,0.251872,0.253444,0.324721,0.462087,0.323417,0.324859,0.436634,0.624327,0.433586,0.436827
2212,0.375,1000260560,0.12468,0.183488,0.123382,0.139888,0.237366,0.337191,0.237253,0.239149,0.291723,0.414575,0.291021,0.292302,0.388766,0.555376,0.385545,0.387839
2212,0.425,1000260560,0.123541,0.182011,0.122184,0.139047,0.224701,0.319377,0.224647,0.226975,0.258436,0.367103,0.25806,0.259532,0.339874,0.484019,0.338226,0.339816
2212,0.475,1000260560,0.11944,0.176633,0.117973,0.13615,0.219198,0.311508,0.219447,0.222018,0.233703,0.332011,0.233661,0.235671,0.295262,0.419873,0.294196,0.295481
2212,0.525,1000260560,0.112463,0.16753,0.110886,0.131501,0.207039,0.295028,0.206605,0.209869,0.212561,0.302803,0.212105,0.215068,0.266662,0.37904,0.265877,0.267259
2212,0.575,1000260560,0.115187,0.171234,0.113607,0.133307,0.185685,0.265435,0.185393,0.190388,0.193376,0.27605,0.193088,0.197375,0.237308,0.337111,0.237188,0.239083
2212,0.625,1000260560,0.111739,0.166806,0.110509,0.131478,0.175329,0.251124,0.175158,0.181292,0.179697,0.257259,0.179464,0.185126,0.218277,0.310705,0.217808,0.220444
2212,0.675,1000260560,0.112209,0.166923,0.111047,0.131627,0.161985,0.233114,0.161523,0.16956,0.169429,0.243371,0.169059,0.17605,0.195877,0.279579,0.195405,0.199475
2212,0.725,1000260560,0.109386,0.164007,0.108045,0.130021,0.152637,0.22028,0.152354,0.161961,0.159812,0.230232,0.159474,0.167903,0.185315,0.264857,0.185038,0.190047
